user_id,date_account_created,timestamp_first_active,date_first_booking,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination,action,action_type,action_detail,device_type,secs_elapsed,day_account_created,year_account_created,month_account_created,dayofweek_account_created,month_name_account_created,dayofyear_account_created
ftlkwqfb5l,2014-06-01,20140601130516,UNKNOWN,MALE,52.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF,index,view,view_search_results,Mac Desktop,40966.0,Sunday,2014,6,6,June,152
425kf9kaqh,2014-01-13,20140113210715,2014-01-13,FEMALE,32.0,facebook,0,en,other,other,untracked,Web,Windows Desktop,Chrome,US,search_results,click,view_search_results,Windows Desktop,4341.0,Monday,2014,1,0,January,13
z2shevk98g,2014-06-28,20140628164606,UNKNOWN,MALE,20.0,facebook,23,en,direct,direct,untracked,Android,Android Tablet,-unknown-,NDF,search,click,view_search_results,-unknown-,12912.0,Saturday,2014,6,5,June,179
ly0q4ccjny,2014-05-02,20140502035703,2014-05-02,FEMALE,43.0,basic,0,de,direct,direct,linked,Web,Mac Desktop,Safari,FR,ajax_check_dates,click,change_contact_host_dates,Mac Desktop,38.0,Friday,2014,5,4,May,122
gp2s462fyn,2014-04-11,20140411185403,2015-03-31,-unknown-,52.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,464.0,Friday,2014,4,4,April,101
6usk3fg6wn,2014-06-19,20140619045103,2014-06-24,FEMALE,25.0,basic,25,en,direct,direct,untracked,iOS,iPad,-unknown-,US,reviews,data,listing_reviews,iPad Tablet,54.0,Thursday,2014,6,3,June,170
5go2bstz41,2014-05-08,20140508031401,UNKNOWN,-unknown-,44.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF,ask_question,submit,contact_host,Mac Desktop,924.0,Thursday,2014,5,3,May,128
ub8my1k9gs,2014-01-06,20140106102322,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,search_results,click,view_search_results,Mac Desktop,22574.0,Monday,2014,1,0,January,6
89sbpen92b,2014-02-05,20140205033926,UNKNOWN,-unknown-,33.0,basic,12,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,payment_instruments,data,payment_instruments,Android App Unknown Phone/Tablet,10398.0,Wednesday,2014,2,2,February,36
hk1z1zohis,2014-04-21,20140421230748,2014-04-22,-unknown-,42.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,12740.0,Monday,2014,4,0,April,111
gwxxyo0r2m,2014-06-24,20140624041637,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,NDF,qt2,view,message_thread,Mac Desktop,624.0,Tuesday,2014,6,1,June,175
o3yl2rttr8,2014-01-20,20140120022238,2014-01-20,FEMALE,62.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,IT,search_results,click,view_search_results,Windows Desktop,30599.0,Monday,2014,1,0,January,20
gfzc5j8uqv,2014-05-12,20140512223313,UNKNOWN,-unknown-,44.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,NDF,index,view,message_thread,Mac Desktop,21762.0,Monday,2014,5,0,May,132
emamzst9uu,2014-03-21,20140321060554,2014-03-31,FEMALE,33.0,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,US,show,view,p3,Android App Unknown Phone/Tablet,11685.0,Friday,2014,3,4,March,80
20m2kkrsxq,2014-05-19,20140519201038,UNKNOWN,-unknown-,44.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,show,view,p3,iPhone,199.0,Monday,2014,5,0,May,139
8yxlq79zqv,2014-03-05,20140305050715,2014-03-05,FEMALE,38.0,facebook,12,en,api,other,untracked,Android,Other/Unknown,-unknown-,other,search_results,click,view_search_results,Windows Desktop,2083.0,Wednesday,2014,3,2,March,64
hwdjnfr2ag,2014-04-01,20140401013523,UNKNOWN,MALE,35.0,facebook,0,en,sem-brand,google,tracked-other,Web,Windows Desktop,Firefox,NDF,show_personalize,data,user_profile_content_update,Windows Desktop,869.0,Tuesday,2014,4,1,April,91
dxk5zwyow6,2014-02-12,20140212224725,UNKNOWN,FEMALE,45.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,NDF,lookup,UNKNOWN,UNKNOWN,Windows Desktop,241.0,Wednesday,2014,2,2,February,43
d240o7qsw5,2014-05-08,20140508042054,2014-05-13,FEMALE,64.0,basic,0,en,seo,bing,linked,Web,Windows Desktop,Firefox,CA,index,view,view_search_results,Windows Desktop,2003.0,Thursday,2014,5,3,May,128
xegjklmrgv,2014-02-24,20140224033558,UNKNOWN,-unknown-,44.0,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF,show,UNKNOWN,UNKNOWN,Android App Unknown Phone/Tablet,199.0,Monday,2014,2,0,February,55
igd4fo7hac,2014-04-09,20140409183428,2014-04-09,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,iPhone,-unknown-,ES,index,-unknown-,-unknown-,Mac Desktop,1676.0,Wednesday,2014,4,2,April,99
jbf3d2xea2,2014-03-10,20140310165422,2014-05-22,MALE,36.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,499.0,Monday,2014,3,0,March,69
z143ownyuk,2014-04-23,20140423155137,UNKNOWN,-unknown-,44.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,listings,view,user_listings,iPhone,1096.0,Wednesday,2014,4,2,April,113
penqdsn4qv,2014-05-16,20140516192956,UNKNOWN,MALE,22.0,facebook,0,en,other,padmapper,untracked,Web,Mac Desktop,Safari,NDF,index,view,view_search_results,Mac Desktop,4731.0,Friday,2014,5,4,May,136
f4q4yjupod,2014-05-09,20140509233711,2014-05-10,-unknown-,44.0,basic,24,en,direct,direct,linked,Moweb,Android Phone,Chrome Mobile,US,tos_confirm,-unknown-,-unknown-,Android Phone,1126.0,Friday,2014,5,4,May,129
jxgdo1v5pu,2014-03-12,20140312214837,2014-03-12,-unknown-,27.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,login_modal,view,login_modal,Mac Desktop,7622.0,Wednesday,2014,3,2,March,71
7w9k7kou9h,2014-05-13,20140513052835,UNKNOWN,-unknown-,44.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,NDF,similar_listings,data,similar_listings,Windows Desktop,8402.0,Tuesday,2014,5,1,May,133
2sr580t5tn,2014-06-20,20140620234042,2014-10-05,FEMALE,28.0,basic,25,en,direct,direct,linked,iOS,iPhone,Mobile Safari,US,show,view,p3,iPhone,45.0,Friday,2014,6,4,June,171
6e25sqqzix,2014-04-12,20140412153604,UNKNOWN,-unknown-,44.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,show,view,user_profile,iPhone,39.0,Saturday,2014,4,5,April,102
46hcioxzsi,2014-03-16,20140316192720,2015-01-31,MALE,39.0,facebook,12,en,api,other,untracked,iOS,iPhone,-unknown-,US,social_connections,data,user_social_connections,iPhone,39526.0,Sunday,2014,3,6,March,75
pxgdd3or3o,2014-05-08,20140508210416,UNKNOWN,-unknown-,44.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,update,submit,update_listing,iPhone,2817.0,Thursday,2014,5,3,May,128
u2smfl379j,2014-05-08,20140508015632,2014-05-12,-unknown-,68.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,other,index,view,message_thread,Mac Desktop,1177.0,Thursday,2014,5,3,May,128
25dn8yu0fr,2014-01-02,20140102233317,UNKNOWN,FEMALE,25.0,facebook,12,en,api,other,untracked,iOS,iPhone,-unknown-,NDF,show,-unknown-,-unknown-,iPhone,102.0,Thursday,2014,1,3,January,2
9ungiz9kyv,2014-05-24,20140524202232,UNKNOWN,MALE,52.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,account,-unknown-,-unknown-,Mac Desktop,3354.0,Saturday,2014,5,5,May,144
c9uqu145ua,2014-03-01,20140301184326,2014-03-02,MALE,48.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,other,search_results,click,view_search_results,Mac Desktop,9545.0,Saturday,2014,3,5,March,60
qsmizvgtdx,2014-03-24,20140324094719,UNKNOWN,MALE,44.0,facebook,12,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,search,click,view_search_results,Android App Unknown Phone/Tablet,357.0,Monday,2014,3,0,March,83
khmwsfdxvb,2014-04-27,20140427212628,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,show,view,p3,Mac Desktop,226.0,Sunday,2014,4,6,April,117
aki8w32hsj,2014-04-14,20140414190830,2014-04-19,FEMALE,28.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,personalize,data,wishlist_content_update,Windows Desktop,862.0,Monday,2014,4,0,April,104
y5lrikec29,2014-02-21,20140221025501,2014-10-13,MALE,32.0,facebook,12,en,api,other,untracked,Android,Other/Unknown,-unknown-,US,index,-unknown-,-unknown-,Android App Unknown Phone/Tablet,2059.0,Friday,2014,2,4,February,52
xv58ls1slu,2014-05-24,20140524100850,UNKNOWN,FEMALE,30.0,basic,0,en,sem-brand,bing,omg,Web,Mac Desktop,Safari,NDF,index,view,view_search_results,Mac Desktop,1517.0,Saturday,2014,5,5,May,144
ax3ywvc4xr,2014-06-12,20140612200900,2014-07-04,FEMALE,27.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,dashboard,view,dashboard,Windows Desktop,649.0,Thursday,2014,6,3,June,163
dub077uxuo,2014-06-05,20140605032920,UNKNOWN,FEMALE,43.0,facebook,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF,cancellation_policies,view,cancellation_policies,iPad Tablet,1907.0,Thursday,2014,6,3,June,156
6h6ginij6r,2014-04-14,20140414130719,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,confirm_email,click,confirm_email_link,Mac Desktop,77787.0,Monday,2014,4,0,April,104
68of6pdtgr,2014-06-10,20140610045053,2014-06-11,FEMALE,36.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Firefox,other,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,2614.0,Tuesday,2014,6,1,June,161
nif7ndy372,2014-05-15,20140515030417,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,similar_listings,data,similar_listings,Mac Desktop,2332.0,Thursday,2014,5,3,May,135
2ytq77e8dn,2014-06-24,20140624033330,UNKNOWN,MALE,28.0,facebook,0,en,sem-brand,google,omg,Moweb,Mac Desktop,Chrome,NDF,account,-unknown-,-unknown-,Mac Desktop,11214.0,Tuesday,2014,6,1,June,175
32jii1mu2m,2014-05-16,20140516021354,2014-05-18,MALE,33.0,facebook,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,reviews,data,listing_reviews,iPhone,107.0,Friday,2014,5,4,May,136
do1ew5xh2v,2014-06-11,20140611194311,UNKNOWN,FEMALE,31.0,facebook,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Firefox,NDF,coupon_field_focus,click,coupon_field_focus,Windows Desktop,3031.0,Wednesday,2014,6,2,June,162
emamzst9uu,2014-03-21,20140321060554,2014-03-31,FEMALE,33.0,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,US,index,-unknown-,-unknown-,Android App Unknown Phone/Tablet,302.0,Friday,2014,3,4,March,80
bcwuvx0k4h,2014-01-06,20140106094713,UNKNOWN,-unknown-,44.0,basic,0,de,direct,direct,linked,Web,Windows Desktop,Chrome,NDF,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,1072.0,Monday,2014,1,0,January,6
2sqv28jxtn,2014-05-04,20140504014416,UNKNOWN,FEMALE,28.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF,index,view,view_search_results,Mac Desktop,25254.0,Sunday,2014,5,6,May,124
2uaivotnl1,2014-02-19,20140219023412,2014-03-07,-unknown-,44.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,header_userpic,data,header_userpic,Windows Desktop,657.0,Wednesday,2014,2,2,February,50
bcpwglp767,2014-05-01,20140501190937,2014-05-02,FEMALE,37.0,basic,0,en,direct,direct,omg,Web,iPad,Mobile Safari,CA,header_userpic,data,header_userpic,iPad Tablet,529.0,Thursday,2014,5,3,May,121
illdxnc7q1,2014-01-31,20140131163400,UNKNOWN,FEMALE,33.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,similar_listings,data,similar_listings,Mac Desktop,353.0,Friday,2014,1,4,January,31
p6bpp3qlui,2014-05-11,20140511024119,2014-06-01,FEMALE,34.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,other,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,517.0,Sunday,2014,5,6,May,131
kejuu9v777,2014-06-14,20140614060106,2015-04-22,MALE,24.0,basic,24,en,direct,direct,linked,Moweb,iPhone,Mobile Safari,US,reviews,data,listing_reviews,iPhone,193.0,Saturday,2014,6,5,June,165
t8fw9pfq04,2014-06-02,20140602205605,UNKNOWN,FEMALE,29.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF,index,view,view_search_results,Mac Desktop,596.0,Monday,2014,6,0,June,153
3k4ghos61u,2014-01-05,20140105174947,2014-01-06,MALE,29.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,882.0,Sunday,2014,1,6,January,5
50abzp9hiy,2014-04-05,20140405173308,UNKNOWN,-unknown-,44.0,basic,0,en,other,other,tracked-other,Web,Mac Desktop,Chrome,NDF,create,submit,create_user,Mac Desktop,9877.0,Saturday,2014,4,5,April,95
4d1jubo7sl,2014-01-14,20140114183824,UNKNOWN,MALE,25.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,update,submit,update_listing,Mac Desktop,2460.0,Tuesday,2014,1,1,January,14
f3rgtxdhf1,2014-04-09,20140409000044,UNKNOWN,-unknown-,44.0,basic,0,en,sem-brand,google,untracked,Web,Mac Desktop,Firefox,NDF,identity,-unknown-,-unknown-,Mac Desktop,4026.0,Wednesday,2014,4,2,April,99
trr7w5otde,2014-05-28,20140528060506,2014-05-30,FEMALE,27.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,FR,collections,view,user_wishlists,iPhone,1104.0,Wednesday,2014,5,2,May,148
9gmes9joep,2014-06-11,20140611051426,UNKNOWN,-unknown-,44.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,NDF,edit,view,edit_profile,Windows Desktop,2132.0,Wednesday,2014,6,2,June,162
ohfwnq9jkz,2014-04-30,20140430072301,2014-04-30,-unknown-,19.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,other,confirm_email,click,confirm_email_link,iPad Tablet,375554.0,Wednesday,2014,4,2,April,120
ib9c8ot7qa,2014-06-01,20140601023006,2014-06-01,-unknown-,44.0,basic,8,en,direct,direct,untracked,Web,Mac Desktop,Chrome,FR,update_notifications,-unknown-,-unknown-,Mac Desktop,15916.0,Sunday,2014,6,6,June,152
xes0r00pa2,2014-01-21,20140121020618,UNKNOWN,-unknown-,44.0,basic,25,en,direct,direct,untracked,iOS,Windows Desktop,Firefox,NDF,show,UNKNOWN,UNKNOWN,Windows Desktop,86.0,Tuesday,2014,1,1,January,21
b8mcy6cvaw,2014-02-12,20140212195310,2014-02-13,MALE,40.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,US,show,UNKNOWN,UNKNOWN,Mac Desktop,65.0,Wednesday,2014,2,2,February,43
4vphbkn9bl,2014-02-19,20140219024156,UNKNOWN,FEMALE,62.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF,show,view,p3,Mac Desktop,338.0,Wednesday,2014,2,2,February,50
vanyqs2ftv,2014-06-27,20140627001249,UNKNOWN,-unknown-,44.0,basic,0,en,sem-brand,google,untracked,Web,iPhone,-unknown-,NDF,ajax_check_dates,click,change_contact_host_dates,Mac Desktop,8.0,Friday,2014,6,4,June,178
fuxxzya268,2014-01-31,20140131063402,UNKNOWN,-unknown-,44.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF,authenticate,submit,login,iPhone,23056.0,Friday,2014,1,4,January,31
96vz1iy64b,2014-05-18,20140518183954,2014-05-20,MALE,26.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,search,click,view_search_results,iPhone,11840.0,Sunday,2014,5,6,May,138
nvt9nx0d0q,2014-04-16,20140416204015,2014-04-18,FEMALE,44.0,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,US,search_results,click,view_search_results,iPad Tablet,68048.0,Wednesday,2014,4,2,April,106
nx2sm022np,2014-06-11,20140611184434,2014-06-13,-unknown-,44.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,personalize,data,wishlist_content_update,Mac Desktop,114.0,Wednesday,2014,6,2,June,162
caxqljwpd3,2014-06-21,20140621231914,UNKNOWN,-unknown-,44.0,basic,0,en,seo,google,linked,Web,Mac Desktop,Chrome,NDF,show,UNKNOWN,UNKNOWN,Mac Desktop,74.0,Saturday,2014,6,5,June,172
c6f2gnwn7a,2014-05-26,20140526181301,UNKNOWN,FEMALE,27.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF,update,submit,update_listing,Mac Desktop,121830.0,Monday,2014,5,0,May,146
o48g5pu00i,2014-06-20,20140620230806,UNKNOWN,FEMALE,24.0,facebook,0,ko,direct,direct,untracked,Web,Windows Desktop,IE,NDF,search,click,view_search_results,Android Phone,166.0,Friday,2014,6,4,June,171
bj018tfktj,2014-04-22,20140422012208,2014-04-22,MALE,35.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,show,view,p3,Mac Desktop,1632.0,Tuesday,2014,4,1,April,112
1gqrcis2vt,2014-04-18,20140418163938,UNKNOWN,FEMALE,45.0,facebook,12,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,search,click,view_search_results,iPhone,1914.0,Friday,2014,4,4,April,108
sw1b9y3zyp,2014-02-20,20140220182843,UNKNOWN,-unknown-,44.0,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF,index,-unknown-,-unknown-,Android App Unknown Phone/Tablet,13901.0,Thursday,2014,2,3,February,51
zvoxcelnji,2014-01-07,20140107013132,UNKNOWN,-unknown-,45.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,NDF,update,submit,update_listing,Windows Desktop,19.0,Tuesday,2014,1,1,January,7
b3m1azuat9,2014-06-25,20140625043521,2014-09-10,MALE,35.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,create,-unknown-,-unknown-,Windows Desktop,1814.0,Wednesday,2014,6,2,June,176
wq8q4zmkfh,2014-06-18,20140618055310,UNKNOWN,MALE,44.0,facebook,24,en,direct,direct,untracked,Android,Android Phone,-unknown-,NDF,social_connections,data,user_social_connections,Android Phone,133.0,Wednesday,2014,6,2,June,169
jfx6xaarof,2014-04-09,20140409081159,2014-12-27,-unknown-,28.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,travel_plans_current,view,your_trips,Mac Desktop,2120.0,Wednesday,2014,4,2,April,99
9ake5pesag,2014-05-03,20140503050751,2014-05-04,MALE,39.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,ES,show,view,user_profile,iPhone,58.0,Saturday,2014,5,5,May,123
yiyvvlp16r,2014-05-03,20140503071354,2014-05-17,FEMALE,33.0,basic,25,zh,direct,direct,untracked,iOS,iPhone,-unknown-,other,search,click,view_search_results,iPhone,52538.0,Saturday,2014,5,5,May,123
ve455rzjpy,2014-01-03,20140103011219,UNKNOWN,MALE,34.0,facebook,12,fr,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,campaigns,-unknown-,-unknown-,Android App Unknown Phone/Tablet,972.0,Friday,2014,1,4,January,3
7oqv48gkkt,2014-05-09,20140509032625,UNKNOWN,FEMALE,44.0,facebook,24,en,direct,direct,untracked,Web,iPhone,Mobile Safari,NDF,social_connections,data,user_social_connections,iPhone,24411.0,Friday,2014,5,4,May,129
6i28lk90e2,2014-02-19,20140219175658,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF,show,UNKNOWN,UNKNOWN,Mac Desktop,195.0,Wednesday,2014,2,2,February,50
l1jvholo06,2014-01-12,20140112233310,2014-01-17,MALE,31.0,facebook,12,en,api,other,untracked,iOS,iPhone,-unknown-,US,social_connections,data,user_social_connections,iPhone,558.0,Sunday,2014,1,6,January,12
56zy94pa1l,2014-06-09,20140609010047,UNKNOWN,-unknown-,44.0,basic,25,en,direct,direct,untracked,iOS,iPhone,Mobile Safari,NDF,search,click,view_search_results,iPhone,6926.0,Monday,2014,6,0,June,160
2p089mvhv6,2014-01-25,20140125234904,2014-02-04,FEMALE,49.0,basic,0,en,other,other,tracked-other,Web,Mac Desktop,Safari,other,personalize,data,wishlist_content_update,Mac Desktop,317.0,Saturday,2014,1,5,January,25
97pyvww716,2014-01-13,20140113060944,UNKNOWN,-unknown-,44.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,NDF,other_hosting_reviews_first,-unknown-,-unknown-,Mac Desktop,99.0,Monday,2014,1,0,January,13
h0cjxc177k,2014-06-25,20140625225252,2014-06-26,-unknown-,44.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,complete_status,-unknown-,-unknown-,Windows Desktop,748.0,Wednesday,2014,6,2,June,176
h4bho9lynv,2014-04-07,20140407003715,UNKNOWN,FEMALE,29.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF,similar_listings,data,similar_listings,Windows Desktop,150.0,Monday,2014,4,0,April,97
w2ady4r8p8,2014-06-03,20140603200645,UNKNOWN,MALE,60.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,NDF,create,-unknown-,-unknown-,Mac Desktop,36750.0,Tuesday,2014,6,1,June,154
t6fopu1f4n,2014-04-13,20140413231158,UNKNOWN,MALE,36.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,similar_listings,data,similar_listings,Windows Desktop,57.0,Sunday,2014,4,6,April,103
cayztb7ihk,2014-02-06,20140206053008,2014-02-10,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,US,similar_listings,data,similar_listings,iPad Tablet,12.0,Thursday,2014,2,3,February,37
g2bkd9b6f5,2014-04-23,20140423210454,UNKNOWN,MALE,32.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,personalize,data,wishlist_content_update,Windows Desktop,1058.0,Wednesday,2014,4,2,April,113
b08sbm63lx,2014-06-12,20140612215345,UNKNOWN,FEMALE,35.0,facebook,23,en,direct,direct,untracked,Android,Android Phone,-unknown-,NDF,show,view,user_profile,Android Phone,92.0,Thursday,2014,6,3,June,163
2m7y632fgg,2014-02-25,20140225044722,UNKNOWN,-unknown-,44.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,NDF,index,view,view_search_results,Mac Desktop,18562.0,Tuesday,2014,2,1,February,56
n31s60na27,2014-01-11,20140111171710,2014-01-11,MALE,32.0,basic,0,en,other,other,tracked-other,Web,iPad,Mobile Safari,US,show,UNKNOWN,UNKNOWN,iPad Tablet,162.0,Saturday,2014,1,5,January,11
li0ofb79dj,2014-05-14,20140514031813,2014-07-15,MALE,27.0,basic,0,en,sem-brand,google,untracked,Web,Mac Desktop,Safari,US,complete_redirect,-unknown-,-unknown-,Mac Desktop,3128.0,Wednesday,2014,5,2,May,134
qpennaq39r,2014-01-17,20140117195025,UNKNOWN,FEMALE,26.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF,search_results,click,view_search_results,Mac Desktop,764601.0,Friday,2014,1,4,January,17
1tq7anhi1f,2014-05-03,20140503172650,2014-05-08,FEMALE,35.0,facebook,24,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,reviews,data,listing_reviews,iPhone,10.0,Saturday,2014,5,5,May,123
t1cndoo91z,2014-06-09,20140609192431,UNKNOWN,MALE,35.0,facebook,0,en,direct,direct,product,Web,Windows Desktop,Chrome,NDF,header_userpic,data,header_userpic,Windows Desktop,583.0,Monday,2014,6,0,June,160
7x2nyviqxj,2014-03-30,20140330175942,2014-05-20,FEMALE,23.0,basic,0,ko,direct,direct,untracked,Web,Mac Desktop,Safari,FR,track_page_view,UNKNOWN,UNKNOWN,Mac Desktop,322.0,Sunday,2014,3,6,March,89
q84phrr5oq,2014-05-26,20140526193829,UNKNOWN,FEMALE,24.0,facebook,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,reviews,data,listing_reviews,iPhone,244.0,Monday,2014,5,0,May,146
xzj7cszi9r,2014-05-21,20140521062634,UNKNOWN,-unknown-,44.0,basic,23,en,direct,direct,untracked,Android,Android Phone,-unknown-,NDF,campaigns,UNKNOWN,UNKNOWN,Android Phone,1081.0,Wednesday,2014,5,2,May,141
j1xd92ooo8,2014-06-25,20140625181936,UNKNOWN,MALE,36.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF,identity,-unknown-,-unknown-,Windows Desktop,1564.0,Wednesday,2014,6,2,June,176
e37csnyqpj,2014-06-09,20140609045636,2014-06-10,-unknown-,44.0,basic,0,en,sem-non-brand,google,omg,Web,iPad,Mobile Safari,other,lookup,UNKNOWN,UNKNOWN,iPad Tablet,189.0,Monday,2014,6,0,June,160
cpewriqpey,2014-06-20,20140620030829,2014-11-14,MALE,19.0,basic,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,US,index,view,view_search_results,iPad Tablet,8968.0,Friday,2014,6,4,June,171
e9uwxoxvy8,2014-05-02,20140502014307,2014-05-02,-unknown-,28.0,basic,24,en,direct,direct,untracked,Moweb,Windows Desktop,IE,US,show,view,p3,iPhone,34.0,Friday,2014,5,4,May,122
6e25sqqzix,2014-04-12,20140412153604,UNKNOWN,-unknown-,44.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,social_connections,data,user_social_connections,iPhone,761.0,Saturday,2014,4,5,April,102
5s5chyre42,2014-03-26,20140326062840,UNKNOWN,-unknown-,44.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,NDF,update,submit,update_listing,Windows Desktop,10038.0,Wednesday,2014,3,2,March,85
dby3a9tjjf,2014-03-06,20140306225711,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF,personalize,data,wishlist_content_update,Windows Desktop,47150.0,Thursday,2014,3,3,March,65
8ik6tkxu12,2014-05-04,20140504040117,2014-05-04,-unknown-,44.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,32.0,Sunday,2014,5,6,May,124
nptm7sfkp8,2014-05-28,20140528202541,2015-03-25,FEMALE,28.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US,search_results,click,view_search_results,Windows Desktop,3281.0,Wednesday,2014,5,2,May,148
